"source"	"volunteerId"	"activityName"	"feature"	"averageMeasure"
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.304566054624444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkMeanX"	-0.0377894711288889
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkMeanY"	-0.107306347733333
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkMeanZ"	-0.196838264546667
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.0463867896444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.113161860322222
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.293237567085333
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMagnitudeMean"	0.239895893822222
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0117020858033333
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	0.0791271386644444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMeanFrequencyX"	-0.437231469111111
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMeanFrequencyY"	-0.146948731184444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMeanFrequencyZ"	0.132318102757111
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMeanX"	0.104323529982222
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMeanY"	0.181138042506667
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationMeanZ"	-0.0769713066866667
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationStandardDeviationX"	0.266987750733333
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationStandardDeviationY"	0.277894323022222
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyAccelerationStandardDeviationZ"	-0.145081705591111
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.490804948444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.221357994106667
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.571666834444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMagnitudeMean"	-0.406392284444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.130888037993333
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.484489974222222
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.221663381608889
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyY"	0.0476218594644444
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.0827761198333333
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMeanX"	-0.366748752888889
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMeanY"	-0.308879866288889
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeMeanZ"	-0.238221682666667
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeStandardDeviationX"	-0.469790144111111
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeStandardDeviationY"	-0.388418746666667
"train"	"21"	"WALKING_DOWNSTAIRS"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.450772139111111
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkMagnitudeMean"	-0.0802241799933333
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	0.0952339404955556
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkMeanX"	0.0901452883333333
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkMeanY"	-0.0213998492444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkMeanZ"	-0.0125551085533333
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkStandardDeviationX"	0.00214655719111111
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkStandardDeviationY"	-0.0796009757622222
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.246061882112444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationMagnitudeMean"	0.245771699004444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationMagnitudeStandardDeviation"	0.264341903711111
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationMeanX"	0.3014610196
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationMeanY"	-0.0173195390157778
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationMeanZ"	-0.09816866218
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationStandardDeviationX"	0.224343492244444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationStandardDeviationY"	0.301336399711111
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyAccelerationStandardDeviationZ"	-0.0717893558666667
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.452828682444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.509130858444444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkMeanX"	-0.0726461849022222
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkMeanY"	-0.07359521674
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkMeanZ"	-0.0788436473888889
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.549648320222222
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.442426840888889
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.428337693333333
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeMagnitudeMean"	-0.184850019535556
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.388420328666667
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeMeanX"	-0.126388023595556
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeMeanY"	0.0162145300888889
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeMeanZ"	0.148610020955556
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeStandardDeviationX"	-0.442148617666667
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeStandardDeviationY"	-0.353733478222222
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeBodyGyroscopeStandardDeviationZ"	-0.349759493777778
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationMagnitudeMean"	0.245771699004444
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationMagnitudeStandardDeviation"	0.264341903711111
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationMeanX"	0.872683205555556
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationMeanY"	-0.356673289555556
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationMeanZ"	-0.187870253333333
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationStandardDeviationX"	-0.940194827777778
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationStandardDeviationY"	-0.940111830666667
"train"	"21"	"WALKING_DOWNSTAIRS"	"timeGravityAccelerationStandardDeviationZ"	-0.916324556888889
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.355443706553191
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.167901534925532
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.47772185
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMeanFrequencyX"	-0.267817083638298
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.297830831408511
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.395904943744681
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMeanX"	-0.436839580425532
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMeanY"	-0.205067301297872
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkMeanZ"	-0.519815170851064
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.462972848723404
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.261261053404255
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.603127367234043
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMagnitudeMean"	-0.257894449148936
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.029334838793617
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.403357611702128
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanFrequencyX"	-0.417990596617021
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanFrequencyY"	-0.0961003618297872
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanFrequencyZ"	-0.136431040812766
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanX"	-0.319169340234043
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanY"	0.0221598658106383
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanZ"	-0.321712974042553
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationStandardDeviationX"	-0.213184048
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationStandardDeviationY"	0.0823434279595745
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationStandardDeviationZ"	-0.22716417293617
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.628915748723404
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.20815593406383
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.700980410425532
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMagnitudeMean"	-0.475369886808511
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.0184299309085106
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.483407096425532
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.144902649710638
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.101887933444681
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.360449590021277
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanX"	-0.446974007021277
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanY"	-0.446691581702128
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanZ"	-0.155762354829787
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeStandardDeviationX"	-0.560968048723404
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeStandardDeviationY"	-0.478299637021277
"train"	"21"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeStandardDeviationZ"	0.0130916351042553
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMagnitudeMean"	-0.355047693617021
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.404183875893617
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMeanX"	0.104034223065957
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMeanY"	-0.0156290073042553
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMeanZ"	-0.0360115472978723
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkStandardDeviationX"	-0.424052014680851
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkStandardDeviationY"	-0.203209665702128
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.562052350212766
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMagnitudeMean"	-0.0810453188106383
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.278474283829787
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMeanX"	0.265194544680851
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMeanY"	-0.0237218695148936
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMeanZ"	-0.125414265340426
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationStandardDeviationX"	-0.240808282276596
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationStandardDeviationY"	0.109787469104255
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyAccelerationStandardDeviationZ"	-0.219707928574468
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.577935642978723
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.647723419148936
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMeanX"	-0.144351492595745
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMeanY"	-0.0132022768074468
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMeanZ"	-0.00694066389361702
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.573541839148936
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.604469603617021
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.564149244893617
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMagnitudeMean"	-0.168982721146809
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.420236002514894
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMeanX"	0.062608688893617
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMeanY"	-0.155622431382979
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMeanZ"	-0.00546829763829787
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeStandardDeviationX"	-0.53190941893617
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeStandardDeviationY"	-0.463136841489362
"train"	"21"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeStandardDeviationZ"	0.0517155421740426
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMagnitudeMean"	-0.0810453188106383
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.278474283829787
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMeanX"	0.781177210851064
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMeanY"	-0.432309617446809
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMeanZ"	-0.309735038510638
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationStandardDeviationX"	-0.940911635531915
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationStandardDeviationY"	-0.941523624255319
"train"	"21"	"WALKING_UPSTAIRS"	"timeGravityAccelerationStandardDeviationZ"	-0.932716253829787
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.962654791527778
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.208852833405556
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.955635614444444
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.0734034055506944
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.12196479475
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.0415523452236111
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMeanX"	-0.969570326944444
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMeanY"	-0.954833264305556
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkMeanZ"	-0.970918941666667
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.974126068055556
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.9589609575
"train"	"22"	"LAYING"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.976833164027778
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMagnitudeMean"	-0.929818990972222
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0988290426666667
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.913267251263889
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMeanFrequencyX"	-0.224663531040542
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMeanFrequencyY"	0.0878775831008333
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMeanFrequencyZ"	0.214869419902778
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMeanX"	-0.953758542777778
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMeanY"	-0.925524703472222
"train"	"22"	"LAYING"	"frequencyBodyAccelerationMeanZ"	-0.954219235555556
"train"	"22"	"LAYING"	"frequencyBodyAccelerationStandardDeviationX"	-0.945656808055556
"train"	"22"	"LAYING"	"frequencyBodyAccelerationStandardDeviationY"	-0.912562856666667
"train"	"22"	"LAYING"	"frequencyBodyAccelerationStandardDeviationZ"	-0.941163951388889
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.976638980972222
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.112423708402778
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.972789020833333
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMagnitudeMean"	-0.946055840972222
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.0786142233430556
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.923552358194444
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.116959069579167
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.143181333825
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.0627250150652778
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMeanX"	-0.95336692
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMeanY"	-0.964698258611111
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeMeanZ"	-0.942570240416667
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeStandardDeviationX"	-0.958030986944444
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeStandardDeviationY"	-0.960711254583333
"train"	"22"	"LAYING"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.936965638611111
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkMagnitudeMean"	-0.971169779305556
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.959849821805556
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkMeanX"	0.0752202242222222
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkMeanY"	0.00459834754236111
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkMeanZ"	-0.00467438744166667
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkStandardDeviationX"	-0.970355191527778
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkStandardDeviationY"	-0.955151526805556
"train"	"22"	"LAYING"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.974527011944444
"train"	"22"	"LAYING"	"timeBodyAccelerationMagnitudeMean"	-0.934993799305556
"train"	"22"	"LAYING"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.909407761152778
"train"	"22"	"LAYING"	"timeBodyAccelerationMeanX"	0.279959721194444
"train"	"22"	"LAYING"	"timeBodyAccelerationMeanY"	-0.0142629864502778
"train"	"22"	"LAYING"	"timeBodyAccelerationMeanZ"	-0.110800924652778
"train"	"22"	"LAYING"	"timeBodyAccelerationStandardDeviationX"	-0.947735251944444
"train"	"22"	"LAYING"	"timeBodyAccelerationStandardDeviationY"	-0.913276301666667
"train"	"22"	"LAYING"	"timeBodyAccelerationStandardDeviationZ"	-0.942945807916667
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.981716936388889
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.974201690972222
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkMeanX"	-0.100203934722222
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkMeanY"	-0.037608730565
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkMeanZ"	-0.0702723568194445
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.972092602916667
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.980484171388889
"train"	"22"	"LAYING"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.978636301805555
"train"	"22"	"LAYING"	"timeBodyGyroscopeMagnitudeMean"	-0.926616373333333
"train"	"22"	"LAYING"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.923911565972222
"train"	"22"	"LAYING"	"timeBodyGyroscopeMeanX"	-0.0208311371125
"train"	"22"	"LAYING"	"timeBodyGyroscopeMeanY"	-0.09257231175
"train"	"22"	"LAYING"	"timeBodyGyroscopeMeanZ"	0.145003879319444
"train"	"22"	"LAYING"	"timeBodyGyroscopeStandardDeviationX"	-0.956641905833333
"train"	"22"	"LAYING"	"timeBodyGyroscopeStandardDeviationY"	-0.9618849625
"train"	"22"	"LAYING"	"timeBodyGyroscopeStandardDeviationZ"	-0.933251870694444
"train"	"22"	"LAYING"	"timeGravityAccelerationMagnitudeMean"	-0.934993799305556
"train"	"22"	"LAYING"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.909407761152778
"train"	"22"	"LAYING"	"timeGravityAccelerationMeanX"	-0.418494577083333
"train"	"22"	"LAYING"	"timeGravityAccelerationMeanY"	0.632484075694444
"train"	"22"	"LAYING"	"timeGravityAccelerationMeanZ"	0.771903907083333
"train"	"22"	"LAYING"	"timeGravityAccelerationStandardDeviationX"	-0.928781249027778
"train"	"22"	"LAYING"	"timeGravityAccelerationStandardDeviationY"	-0.958826938556944
"train"	"22"	"LAYING"	"timeGravityAccelerationStandardDeviationZ"	-0.952435389166667
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.968908297096774
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.207314701474194
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.967026275967742
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.214704630348387
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.0605385147354839
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	-0.0355355531241935
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMeanX"	-0.980944505967742
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMeanY"	-0.963129472580645
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkMeanZ"	-0.975330718709677
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.984299609032258
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.969776055483871
"train"	"22"	"SITTING"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.981272224354839
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMagnitudeMean"	-0.943078237096774
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	-0.0543672717149677
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.926798029822581
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMeanFrequencyX"	-0.162725371198387
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMeanFrequencyY"	-0.0080693304516129
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMeanFrequencyZ"	-0.099919259516129
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMeanX"	-0.978505368225806
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMeanY"	-0.939546007903226
"train"	"22"	"SITTING"	"frequencyBodyAccelerationMeanZ"	-0.946635312419355
"train"	"22"	"SITTING"	"frequencyBodyAccelerationStandardDeviationX"	-0.97862319016129
"train"	"22"	"SITTING"	"frequencyBodyAccelerationStandardDeviationY"	-0.926995253483871
"train"	"22"	"SITTING"	"frequencyBodyAccelerationStandardDeviationZ"	-0.909344305645161
"train"	"22"	"SITTING"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.977775448387097
"train"	"22"	"SITTING"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.0911684162903226
"train"	"22"	"SITTING"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.976318114516129
"train"	"22"	"SITTING"	"frequencyBodyGyroscopeMagnitudeMean"	-0.951952767258065
"train"	"22"	"SITTING"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.17107118966129
